generation	mnemonic	format_id	format	category	description	launch_class	semantic_model	operand_signature	operand_layout	inst_lo	inst_hi	fixed_mask_lo	fixed_mask_hi	opcode_mask_lo	opcode_mask_hi	parameter_mask_lo	parameter_mask_hi	ignored_mask_lo	ignored_mask_hi	reserved_mask_lo	reserved_mask_hi	seed_assembly
lg200	v_cmp_imm_lg_i32	5	vop-imm	vector-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the less-than-or-greater-than (ordered inequality) predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04540000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lg_i32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lg_u16	5	vop-imm	vector-alu	Compares the two unsigned 16-bit integer operands using the encoded immediate as the second operand, with the less-than-or-greater-than (ordered inequality) predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04f40000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lg_u16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lg_u32	5	vop-imm	vector-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the less-than-or-greater-than (ordered inequality) predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04740000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lg_u32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lt_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04840000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lt_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lt_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04040000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lt_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lt_i16	5	vop-imm	vector-alu	Compares the two signed 16-bit integer operands using the encoded immediate as the second operand, with the less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04c40000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lt_i16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lt_i32	5	vop-imm	vector-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04440000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lt_i32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lt_u16	5	vop-imm	vector-alu	Compares the two unsigned 16-bit integer operands using the encoded immediate as the second operand, with the less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04e40000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lt_u16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_lt_u32	5	vop-imm	vector-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04640000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_lt_u32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_neq_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the inequality predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04b40000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_neq_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_neq_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the inequality predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04340000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_neq_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nge_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the not greater than or equal predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04a40000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nge_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nge_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the not greater than or equal predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04240000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nge_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_ngt_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the not-greater-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04ac0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_ngt_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_ngt_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the not-greater-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	042c0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_ngt_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nle_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the not less than or equal predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04b00000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nle_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nle_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the not less than or equal predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04300000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nle_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nlg_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the not less than or greater than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04a80000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nlg_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nlg_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the not less than or greater than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04280000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nlg_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nlt_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the not-less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04b80000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nlt_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_nlt_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the not-less-than predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04380000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_nlt_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_o_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the ordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	049c0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_o_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_o_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the ordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	041c0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_o_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_tru_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04bc0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_tru_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_tru_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	043c0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_tru_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_tru_i16	5	vop-imm	vector-alu	Compares the two signed 16-bit integer operands using the encoded immediate as the second operand, with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04dc0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_tru_i16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_tru_i32	5	vop-imm	vector-alu	Compares the two signed 32-bit integer operands using the encoded immediate as the second operand, with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	045c0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_tru_i32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_tru_u16	5	vop-imm	vector-alu	Compares the two unsigned 16-bit integer operands using the encoded immediate as the second operand, with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04fc0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_tru_u16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_tru_u32	5	vop-imm	vector-alu	Compares the two unsigned 32-bit integer operands using the encoded immediate as the second operand, with the always true predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	integer-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	047c0000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_tru_u32 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_u_f16	5	vop-imm	vector-alu	Compares the two 16-bit floating-point operands using the encoded immediate as the second operand, with the unordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04a00000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_u_f16 p0, s0, v0, 0x00000000
lg200	v_cmp_imm_u_f32	5	vop-imm	vector-alu	Compares the two 32-bit floating-point operands using the encoded immediate as the second operand, with the unordered predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	IK32VJ8RD8PJ2	IK32@INST_LO[31:0];VJ8@INST_HI[7:0];RD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	04200000	00000000	8ffc0000	00000000	0ffc0000	ffffffff	0003ffff	00000000	00000000	00000000	70000000	v_cmp_imm_u_f32 p0, s0, v0, 0x00000000
lg200	v_cmp_le_f16	4	vop	vector-alu	Compares the two 16-bit floating-point operands with the less-than-or-equal predicate, and writes a per-lane mask (0xffff for true, zero for false) to the scalar destination. The comparison does not modify either source.	compute-buffer	floating-point-value	GJ11GK11RD8M.mod2M.clmp1PJ2	GJ11@INST_LO[7:0]+INST_HI[2:0];GK11@INST_LO[15:8]+INST_HI[5:3];RD8@INST_LO[31:24];M.mod2@INST_HI[10:9];M.clmp1@INST_HI[11];PJ2@INST_HI[13:12]	00000000	1048c000	00000000	ffffc000	00000000	0fffc000	ff00ffff	00003e3f	00ff0000	000001c0	00000000	00000000	v_cmp_le_f16 p0, s0, zero, v0
